dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension
374,low_noise_003,low_noise,3,77,150003,0.01,0.02,0.0,128,6
375,low_noise_003,low_noise,3,78,150003,0.01,0.02,0.0,128,6
376,low_noise_003,low_noise,3,79,150003,0.01,0.02,0.0,128,6
377,low_noise_003,low_noise,3,80,150003,0.01,0.02,0.0,128,6
378,low_noise_003,low_noise,3,81,150003,0.01,0.02,0.0,128,6
379,low_noise_003,low_noise,3,82,150003,0.01,0.02,0.0,128,6
380,low_noise_003,low_noise,3,83,150003,0.01,0.02,0.0,128,6
381,low_noise_003,low_noise,3,84,150003,0.01,0.02,0.0,128,6
382,low_noise_003,low_noise,3,85,150003,0.01,0.02,0.0,128,6
383,low_noise_003,low_noise,3,86,150003,0.01,0.02,0.0,128,6
384,low_noise_003,low_noise,3,87,150003,0.01,0.02,0.0,128,6
385,low_noise_003,low_noise,3,88,150003,0.01,0.02,0.0,128,6
386,low_noise_003,low_noise,3,89,150003,0.01,0.02,0.0,128,6
387,low_noise_003,low_noise,3,90,150003,0.01,0.02,0.0,128,6
388,low_noise_003,low_noise,3,91,150003,0.01,0.02,0.0,128,6
389,low_noise_003,low_noise,3,92,150003,0.01,0.02,0.0,128,6
390,low_noise_003,low_noise,3,93,150003,0.01,0.02,0.0,128,6
391,low_noise_003,low_noise,3,94,150003,0.01,0.02,0.0,128,6
392,low_noise_003,low_noise,3,95,150003,0.01,0.02,0.0,128,6
393,low_noise_003,low_noise,3,96,150003,0.01,0.02,0.0,128,6
394,low_noise_003,low_noise,3,97,150003,0.01,0.02,0.0,128,6
395,low_noise_003,low_noise,3,98,150003,0.01,0.02,0.0,128,6
396,low_noise_004,low_noise,4,0,150004,0.01,0.02,0.0,128,6
397,low_noise_004,low_noise,4,1,150004,0.01,0.02,0.0,128,6
398,low_noise_004,low_noise,4,2,150004,0.01,0.02,0.0,128,6
399,low_noise_004,low_noise,4,3,150004,0.01,0.02,0.0,128,6
400,low_noise_004,low_noise,4,4,150004,0.01,0.02,0.0,128,6
401,low_noise_004,low_noise,4,5,150004,0.01,0.02,0.0,128,6
402,low_noise_004,low_noise,4,6,150004,0.01,0.02,0.0,128,6
403,low_noise_004,low_noise,4,7,150004,0.01,0.02,0.0,128,6
404,low_noise_004,low_noise,4,8,150004,0.01,0.02,0.0,128,6
405,low_noise_004,low_noise,4,9,150004,0.01,0.02,0.0,128,6
406,low_noise_004,low_noise,4,10,150004,0.01,0.02,0.0,128,6
407,low_noise_004,low_noise,4,11,150004,0.01,0.02,0.0,128,6
408,low_noise_004,low_noise,4,12,150004,0.01,0.02,0.0,128,6
409,low_noise_004,low_noise,4,13,150004,0.01,0.02,0.0,128,6
410,low_noise_004,low_noise,4,14,150004,0.01,0.02,0.0,128,6
411,low_noise_004,low_noise,4,15,150004,0.01,0.02,0.0,128,6
412,low_noise_004,low_noise,4,16,150004,0.01,0.02,0.0,128,6
413,low_noise_004,low_noise,4,17,150004,0.01,0.02,0.0,128,6
414,low_noise_004,low_noise,4,18,150004,0.01,0.02,0.0,128,6
415,low_noise_004,low_noise,4,19,150004,0.01,0.02,0.0,128,6
416,low_noise_004,low_noise,4,20,150004,0.01,0.02,0.0,128,6
417,low_noise_004,low_noise,4,21,150004,0.01,0.02,0.0,128,6
418,low_noise_004,low_noise,4,22,150004,0.01,0.02,0.0,128,6
419,low_noise_004,low_noise,4,23,150004,0.01,0.02,0.0,128,6
420,low_noise_004,low_noise,4,24,150004,0.01,0.02,0.0,128,6
421,low_noise_004,low_noise,4,25,150004,0.01,0.02,0.0,128,6
422,low_noise_004,low_noise,4,26,150004,0.01,0.02,0.0,128,6
423,low_noise_004,low_noise,4,27,150004,0.01,0.02,0.0,128,6
424,low_noise_004,low_noise,4,28,150004,0.01,0.02,0.0,128,6
425,low_noise_004,low_noise,4,29,150004,0.01,0.02,0.0,128,6
426,low_noise_004,low_noise,4,30,150004,0.01,0.02,0.0,128,6
427,low_noise_004,low_noise,4,31,150004,0.01,0.02,0.0,128,6
428,low_noise_004,low_noise,4,32,150004,0.01,0.02,0.0,128,6
429,low_noise_004,low_noise,4,33,150004,0.01,0.02,0.0,128,6
430,low_noise_004,low_noise,4,34,150004,0.01,0.02,0.0,128,6
431,low_noise_004,low_noise,4,35,150004,0.01,0.02,0.0,128,6
432,low_noise_004,low_noise,4,36,150004,0.01,0.02,0.0,128,6
433,low_noise_004,low_noise,4,37,150004,0.01,0.02,0.0,128,6
434,low_noise_004,low_noise,4,38,150004,0.01,0.02,0.0,128,6
435,low_noise_004,low_noise,4,39,150004,0.01,0.02,0.0,128,6
436,low_noise_004,low_noise,4,40,150004,0.01,0.02,0.0,128,6
437,low_noise_004,low_noise,4,41,150004,0.01,0.02,0.0,128,6
438,low_noise_004,low_noise,4,42,150004,0.01,0.02,0.0,128,6
439,low_noise_004,low_noise,4,43,150004,0.01,0.02,0.0,128,6
440,low_noise_004,low_noise,4,44,150004,0.01,0.02,0.0,128,6
441,low_noise_004,low_noise,4,45,150004,0.01,0.02,0.0,128,6
442,low_noise_004,low_noise,4,46,150004,0.01,0.02,0.0,128,6
443,low_noise_004,low_noise,4,47,150004,0.01,0.02,0.0,128,6
444,low_noise_004,low_noise,4,48,150004,0.01,0.02,0.0,128,6
445,low_noise_004,low_noise,4,49,150004,0.01,0.02,0.0,128,6
446,low_noise_004,low_noise,4,50,150004,0.01,0.02,0.0,128,6
447,low_noise_004,low_noise,4,51,150004,0.01,0.02,0.0,128,6
448,low_noise_004,low_noise,4,52,150004,0.01,0.02,0.0,128,6
449,low_noise_004,low_noise,4,53,150004,0.01,0.02,0.0,128,6
450,low_noise_004,low_noise,4,54,150004,0.01,0.02,0.0,128,6
451,low_noise_004,low_noise,4,55,150004,0.01,0.02,0.0,128,6
452,low_noise_004,low_noise,4,56,150004,0.01,0.02,0.0,128,6
453,low_noise_004,low_noise,4,57,150004,0.01,0.02,0.0,128,6
454,low_noise_004,low_noise,4,58,150004,0.01,0.02,0.0,128,6
455,low_noise_004,low_noise,4,59,150004,0.01,0.02,0.0,128,6
456,low_noise_004,low_noise,4,60,150004,0.01,0.02,0.0,128,6
457,low_noise_004,low_noise,4,61,150004,0.01,0.02,0.0,128,6
458,low_noise_004,low_noise,4,62,150004,0.01,0.02,0.0,128,6
459,low_noise_004,low_noise,4,63,150004,0.01,0.02,0.0,128,6
460,low_noise_004,low_noise,4,64,150004,0.01,0.02,0.0,128,6
461,low_noise_004,low_noise,4,65,150004,0.01,0.02,0.0,128,6
462,low_noise_004,low_noise,4,66,150004,0.01,0.02,0.0,128,6
463,low_noise_004,low_noise,4,67,150004,0.01,0.02,0.0,128,6
464,low_noise_004,low_noise,4,68,150004,0.01,0.02,0.0,128,6
465,low_noise_004,low_noise,4,69,150004,0.01,0.02,0.0,128,6
466,low_noise_004,low_noise,4,70,150004,0.01,0.02,0.0,128,6
467,low_noise_004,low_noise,4,71,150004,0.01,0.02,0.0,128,6
468,low_noise_004,low_noise,4,72,150004,0.01,0.02,0.0,128,6
469,low_noise_004,low_noise,4,73,150004,0.01,0.02,0.0,128,6
470,low_noise_004,low_noise,4,74,150004,0.01,0.02,0.0,128,6
471,low_noise_004,low_noise,4,75,150004,0.01,0.02,0.0,128,6
472,low_noise_004,low_noise,4,76,150004,0.01,0.02,0.0,128,6
473,low_noise_004,low_noise,4,77,150004,0.01,0.02,0.0,128,6
474,low_noise_004,low_noise,4,78,150004,0.01,0.02,0.0,128,6
475,low_noise_004,low_noise,4,79,150004,0.01,0.02,0.0,128,6
476,low_noise_004,low_noise,4,80,150004,0.01,0.02,0.0,128,6
477,low_noise_004,low_noise,4,81,150004,0.01,0.02,0.0,128,6
478,low_noise_004,low_noise,4,82,150004,0.01,0.02,0.0,128,6
479,low_noise_004,low_noise,4,83,150004,0.01,0.02,0.0,128,6
480,low_noise_004,low_noise,4,84,150004,0.01,0.02,0.0,128,6
481,low_noise_004,low_noise,4,85,150004,0.01,0.02,0.0,128,6
482,low_noise_004,low_noise,4,86,150004,0.01,0.02,0.0,128,6
483,low_noise_004,low_noise,4,87,150004,0.01,0.02,0.0,128,6
484,low_noise_004,low_noise,4,88,150004,0.01,0.02,0.0,128,6
485,low_noise_004,low_noise,4,89,150004,0.01,0.02,0.0,128,6
486,low_noise_004,low_noise,4,90,150004,0.01,0.02,0.0,128,6
487,low_noise_004,low_noise,4,91,150004,0.01,0.02,0.0,128,6
488,low_noise_004,low_noise,4,92,150004,0.01,0.02,0.0,128,6
489,low_noise_004,low_noise,4,93,150004,0.01,0.02,0.0,128,6
490,low_noise_004,low_noise,4,94,150004,0.01,0.02,0.0,128,6
491,low_noise_004,low_noise,4,95,150004,0.01,0.02,0.0,128,6
492,low_noise_004,low_noise,4,96,150004,0.01,0.02,0.0,128,6
493,low_noise_004,low_noise,4,97,150004,0.01,0.02,0.0,128,6
494,low_noise_004,low_noise,4,98,150004,0.01,0.02,0.0,128,6
495,low_noise_005,low_noise,5,0,150005,0.01,0.02,0.0,128,6
496,low_noise_005,low_noise,5,1,150005,0.01,0.02,0.0,128,6
497,low_noise_005,low_noise,5,2,150005,0.01,0.02,0.0,128,6
498,low_noise_005,low_noise,5,3,150005,0.01,0.02,0.0,128,6
499,low_noise_005,low_noise,5,4,150005,0.01,0.02,0.0,128,6
500,low_noise_005,low_noise,5,5,150005,0.01,0.02,0.0,128,6
501,low_noise_005,low_noise,5,6,150005,0.01,0.02,0.0,128,6
502,low_noise_005,low_noise,5,7,150005,0.01,0.02,0.0,128,6
503,low_noise_005,low_noise,5,8,150005,0.01,0.02,0.0,128,6
504,low_noise_005,low_noise,5,9,150005,0.01,0.02,0.0,128,6
505,low_noise_005,low_noise,5,10,150005,0.01,0.02,0.0,128,6
506,low_noise_005,low_noise,5,11,150005,0.01,0.02,0.0,128,6
507,low_noise_005,low_noise,5,12,150005,0.01,0.02,0.0,128,6
508,low_noise_005,low_noise,5,13,150005,0.01,0.02,0.0,128,6
509,low_noise_005,low_noise,5,14,150005,0.01,0.02,0.0,128,6
510,low_noise_005,low_noise,5,15,150005,0.01,0.02,0.0,128,6
511,low_noise_005,low_noise,5,16,150005,0.01,0.02,0.0,128,6
512,low_noise_005,low_noise,5,17,150005,0.01,0.02,0.0,128,6
513,low_noise_005,low_noise,5,18,150005,0.01,0.02,0.0,128,6
514,low_noise_005,low_noise,5,19,150005,0.01,0.02,0.0,128,6
515,low_noise_005,low_noise,5,20,150005,0.01,0.02,0.0,128,6
516,low_noise_005,low_noise,5,21,150005,0.01,0.02,0.0,128,6
517,low_noise_005,low_noise,5,22,150005,0.01,0.02,0.0,128,6
518,low_noise_005,low_noise,5,23,150005,0.01,0.02,0.0,128,6
519,low_noise_005,low_noise,5,24,150005,0.01,0.02,0.0,128,6
520,low_noise_005,low_noise,5,25,150005,0.01,0.02,0.0,128,6
521,low_noise_005,low_noise,5,26,150005,0.01,0.02,0.0,128,6
522,low_noise_005,low_noise,5,27,150005,0.01,0.02,0.0,128,6
523,low_noise_005,low_noise,5,28,150005,0.01,0.02,0.0,128,6
524,low_noise_005,low_noise,5,29,150005,0.01,0.02,0.0,128,6
525,low_noise_005,low_noise,5,30,150005,0.01,0.02,0.0,128,6
526,low_noise_005,low_noise,5,31,150005,0.01,0.02,0.0,128,6
527,low_noise_005,low_noise,5,32,150005,0.01,0.02,0.0,128,6
528,low_noise_005,low_noise,5,33,150005,0.01,0.02,0.0,128,6
529,low_noise_005,low_noise,5,34,150005,0.01,0.02,0.0,128,6
530,low_noise_005,low_noise,5,35,150005,0.01,0.02,0.0,128,6
531,low_noise_005,low_noise,5,36,150005,0.01,0.02,0.0,128,6
532,low_noise_005,low_noise,5,37,150005,0.01,0.02,0.0,128,6
533,low_noise_005,low_noise,5,38,150005,0.01,0.02,0.0,128,6
534,low_noise_005,low_noise,5,39,150005,0.01,0.02,0.0,128,6
535,low_noise_005,low_noise,5,40,150005,0.01,0.02,0.0,128,6
536,low_noise_005,low_noise,5,41,150005,0.01,0.02,0.0,128,6
537,low_noise_005,low_noise,5,42,150005,0.01,0.02,0.0,128,6
538,low_noise_005,low_noise,5,43,150005,0.01,0.02,0.0,128,6
539,low_noise_005,low_noise,5,44,150005,0.01,0.02,0.0,128,6
540,low_noise_005,low_noise,5,45,150005,0.01,0.02,0.0,128,6
541,low_noise_005,low_noise,5,46,150005,0.01,0.02,0.0,128,6
542,low_noise_005,low_noise,5,47,150005,0.01,0.02,0.0,128,6
543,low_noise_005,low_noise,5,48,150005,0.01,0.02,0.0,128,6
544,low_noise_005,low_noise,5,49,150005,0.01,0.02,0.0,128,6
545,low_noise_005,low_noise,5,50,150005,0.01,0.02,0.0,128,6
546,low_noise_005,low_noise,5,51,150005,0.01,0.02,0.0,128,6
547,low_noise_005,low_noise,5,52,150005,0.01,0.02,0.0,128,6
548,low_noise_005,low_noise,5,53,150005,0.01,0.02,0.0,128,6
549,low_noise_005,low_noise,5,54,150005,0.01,0.02,0.0,128,6
550,low_noise_005,low_noise,5,55,150005,0.01,0.02,0.0,128,6
551,low_noise_005,low_noise,5,56,150005,0.01,0.02,0.0,128,6
552,low_noise_005,low_noise,5,57,150005,0.01,0.02,0.0,128,6
553,low_noise_005,low_noise,5,58,150005,0.01,0.02,0.0,128,6
554,low_noise_005,low_noise,5,59,150005,0.01,0.02,0.0,128,6
555,low_noise_005,low_noise,5,60,150005,0.01,0.02,0.0,128,6
556,low_noise_005,low_noise,5,61,150005,0.01,0.02,0.0,128,6
557,low_noise_005,low_noise,5,62,150005,0.01,0.02,0.0,128,6
558,low_noise_005,low_noise,5,63,150005,0.01,0.02,0.0,128,6
559,low_noise_005,low_noise,5,64,150005,0.01,0.02,0.0,128,6
560,low_noise_005,low_noise,5,65,150005,0.01,0.02,0.0,128,6
561,low_noise_005,low_noise,5,66,150005,0.01,0.02,0.0,128,6
562,low_noise_005,low_noise,5,67,150005,0.01,0.02,0.0,128,6
563,low_noise_005,low_noise,5,68,150005,0.01,0.02,0.0,128,6
564,low_noise_005,low_noise,5,69,150005,0.01,0.02,0.0,128,6
565,low_noise_005,low_noise,5,70,150005,0.01,0.02,0.0,128,6
566,low_noise_005,low_noise,5,71,150005,0.01,0.02,0.0,128,6
567,low_noise_005,low_noise,5,72,150005,0.01,0.02,0.0,128,6
568,low_noise_005,low_noise,5,73,150005,0.01,0.02,0.0,128,6
569,low_noise_005,low_noise,5,74,150005,0.01,0.02,0.0,128,6
570,low_noise_005,low_noise,5,75,150005,0.01,0.02,0.0,128,6
571,low_noise_005,low_noise,5,76,150005,0.01,0.02,0.0,128,6
572,low_noise_005,low_noise,5,77,150005,0.01,0.02,0.0,128,6
573,low_noise_005,low_noise,5,78,150005,0.01,0.02,0.0,128,6
574,low_noise_005,low_noise,5,79,150005,0.01,0.02,0.0,128,6
575,low_noise_005,low_noise,5,80,150005,0.01,0.02,0.0,128,6
576,low_noise_005,low_noise,5,81,150005,0.01,0.02,0.0,128,6
577,low_noise_005,low_noise,5,82,150005,0.01,0.02,0.0,128,6
578,low_noise_005,low_noise,5,83,150005,0.01,0.02,0.0,128,6
579,low_noise_005,low_noise,5,84,150005,0.01,0.02,0.0,128,6
580,low_noise_005,low_noise,5,85,150005,0.01,0.02,0.0,128,6
581,low_noise_005,low_noise,5,86,150005,0.01,0.02,0.0,128,6
582,low_noise_005,low_noise,5,87,150005,0.01,0.02,0.0,128,6
583,low_noise_005,low_noise,5,88,150005,0.01,0.02,0.0,128,6
584,low_noise_005,low_noise,5,89,150005,0.01,0.02,0.0,128,6
585,low_noise_005,low_noise,5,90,150005,0.01,0.02,0.0,128,6
586,low_noise_005,low_noise,5,91,150005,0.01,0.02,0.0,128,6
587,low_noise_005,low_noise,5,92,150005,0.01,0.02,0.0,128,6
588,low_noise_005,low_noise,5,93,150005,0.01,0.02,0.0,128,6
589,low_noise_005,low_noise,5,94,150005,0.01,0.02,0.0,128,6
590,low_noise_005,low_noise,5,95,150005,0.01,0.02,0.0,128,6
591,low_noise_005,low_noise,5,96,150005,0.01,0.02,0.0,128,6
592,low_noise_005,low_noise,5,97,150005,0.01,0.02,0.0,128,6
593,low_noise_005,low_noise,5,98,150005,0.01,0.02,0.0,128,6
594,low_noise_006,low_noise,6,0,150006,0.01,0.02,0.0,128,6
595,low_noise_006,low_noise,6,1,150006,0.01,0.02,0.0,128,6
596,low_noise_006,low_noise,6,2,150006,0.01,0.02,0.0,128,6
597,low_noise_006,low_noise,6,3,150006,0.01,0.02,0.0,128,6
598,low_noise_006,low_noise,6,4,150006,0.01,0.02,0.0,128,6
599,low_noise_006,low_noise,6,5,150006,0.01,0.02,0.0,128,6
600,low_noise_006,low_noise,6,6,150006,0.01,0.02,0.0,128,6
601,low_noise_006,low_noise,6,7,150006,0.01,0.02,0.0,128,6
602,low_noise_006,low_noise,6,8,150006,0.01,0.02,0.0,128,6
603,low_noise_006,low_noise,6,9,150006,0.01,0.02,0.0,128,6
604,low_noise_006,low_noise,6,10,150006,0.01,0.02,0.0,128,6
605,low_noise_006,low_noise,6,11,150006,0.01,0.02,0.0,128,6
606,low_noise_006,low_noise,6,12,150006,0.01,0.02,0.0,128,6
607,low_noise_006,low_noise,6,13,150006,0.01,0.02,0.0,128,6
608,low_noise_006,low_noise,6,14,150006,0.01,0.02,0.0,128,6
609,low_noise_006,low_noise,6,15,150006,0.01,0.02,0.0,128,6
610,low_noise_006,low_noise,6,16,150006,0.01,0.02,0.0,128,6
611,low_noise_006,low_noise,6,17,150006,0.01,0.02,0.0,128,6
612,low_noise_006,low_noise,6,18,150006,0.01,0.02,0.0,128,6
613,low_noise_006,low_noise,6,19,150006,0.01,0.02,0.0,128,6
614,low_noise_006,low_noise,6,20,150006,0.01,0.02,0.0,128,6
615,low_noise_006,low_noise,6,21,150006,0.01,0.02,0.0,128,6
616,low_noise_006,low_noise,6,22,150006,0.01,0.02,0.0,128,6
617,low_noise_006,low_noise,6,23,150006,0.01,0.02,0.0,128,6
618,low_noise_006,low_noise,6,24,150006,0.01,0.02,0.0,128,6
619,low_noise_006,low_noise,6,25,150006,0.01,0.02,0.0,128,6
620,low_noise_006,low_noise,6,26,150006,0.01,0.02,0.0,128,6
621,low_noise_006,low_noise,6,27,150006,0.01,0.02,0.0,128,6
622,low_noise_006,low_noise,6,28,150006,0.01,0.02,0.0,128,6
623,low_noise_006,low_noise,6,29,150006,0.01,0.02,0.0,128,6
624,low_noise_006,low_noise,6,30,150006,0.01,0.02,0.0,128,6
625,low_noise_006,low_noise,6,31,150006,0.01,0.02,0.0,128,6
626,low_noise_006,low_noise,6,32,150006,0.01,0.02,0.0,128,6
627,low_noise_006,low_noise,6,33,150006,0.01,0.02,0.0,128,6
628,low_noise_006,low_noise,6,34,150006,0.01,0.02,0.0,128,6
629,low_noise_006,low_noise,6,35,150006,0.01,0.02,0.0,128,6
630,low_noise_006,low_noise,6,36,150006,0.01,0.02,0.0,128,6
631,low_noise_006,low_noise,6,37,150006,0.01,0.02,0.0,128,6
632,low_noise_006,low_noise,6,38,150006,0.01,0.02,0.0,128,6
633,low_noise_006,low_noise,6,39,150006,0.01,0.02,0.0,128,6
634,low_noise_006,low_noise,6,40,150006,0.01,0.02,0.0,128,6
635,low_noise_006,low_noise,6,41,150006,0.01,0.02,0.0,128,6
636,low_noise_006,low_noise,6,42,150006,0.01,0.02,0.0,128,6
637,low_noise_006,low_noise,6,43,150006,0.01,0.02,0.0,128,6
638,low_noise_006,low_noise,6,44,150006,0.01,0.02,0.0,128,6
639,low_noise_006,low_noise,6,45,150006,0.01,0.02,0.0,128,6
640,low_noise_006,low_noise,6,46,150006,0.01,0.02,0.0,128,6
641,low_noise_006,low_noise,6,47,150006,0.01,0.02,0.0,128,6
642,low_noise_006,low_noise,6,48,150006,0.01,0.02,0.0,128,6
643,low_noise_006,low_noise,6,49,150006,0.01,0.02,0.0,128,6
644,low_noise_006,low_noise,6,50,150006,0.01,0.02,0.0,128,6
645,low_noise_006,low_noise,6,51,150006,0.01,0.02,0.0,128,6
646,low_noise_006,low_noise,6,52,150006,0.01,0.02,0.0,128,6
647,low_noise_006,low_noise,6,53,150006,0.01,0.02,0.0,128,6
648,low_noise_006,low_noise,6,54,150006,0.01,0.02,0.0,128,6
649,low_noise_006,low_noise,6,55,150006,0.01,0.02,0.0,128,6
650,low_noise_006,low_noise,6,56,150006,0.01,0.02,0.0,128,6
651,low_noise_006,low_noise,6,57,150006,0.01,0.02,0.0,128,6
652,low_noise_006,low_noise,6,58,150006,0.01,0.02,0.0,128,6
653,low_noise_006,low_noise,6,59,150006,0.01,0.02,0.0,128,6
654,low_noise_006,low_noise,6,60,150006,0.01,0.02,0.0,128,6
655,low_noise_006,low_noise,6,61,150006,0.01,0.02,0.0,128,6
656,low_noise_006,low_noise,6,62,150006,0.01,0.02,0.0,128,6
657,low_noise_006,low_noise,6,63,150006,0.01,0.02,0.0,128,6
658,low_noise_006,low_noise,6,64,150006,0.01,0.02,0.0,128,6
659,low_noise_006,low_noise,6,65,150006,0.01,0.02,0.0,128,6
660,low_noise_006,low_noise,6,66,150006,0.01,0.02,0.0,128,6
661,low_noise_006,low_noise,6,67,150006,0.01,0.02,0.0,128,6
662,low_noise_006,low_noise,6,68,150006,0.01,0.02,0.0,128,6
663,low_noise_006,low_noise,6,69,150006,0.01,0.02,0.0,128,6
664,low_noise_006,low_noise,6,70,150006,0.01,0.02,0.0,128,6
665,low_noise_006,low_noise,6,71,150006,0.01,0.02,0.0,128,6
666,low_noise_006,low_noise,6,72,150006,0.01,0.02,0.0,128,6
667,low_noise_006,low_noise,6,73,150006,0.01,0.02,0.0,128,6
668,low_noise_006,low_noise,6,74,150006,0.01,0.02,0.0,128,6
669,low_noise_006,low_noise,6,75,150006,0.01,0.02,0.0,128,6
670,low_noise_006,low_noise,6,76,150006,0.01,0.02,0.0,128,6
671,low_noise_006,low_noise,6,77,150006,0.01,0.02,0.0,128,6
672,low_noise_006,low_noise,6,78,150006,0.01,0.02,0.0,128,6
673,low_noise_006,low_noise,6,79,150006,0.01,0.02,0.0,128,6
674,low_noise_006,low_noise,6,80,150006,0.01,0.02,0.0,128,6
675,low_noise_006,low_noise,6,81,150006,0.01,0.02,0.0,128,6
676,low_noise_006,low_noise,6,82,150006,0.01,0.02,0.0,128,6
677,low_noise_006,low_noise,6,83,150006,0.01,0.02,0.0,128,6
678,low_noise_006,low_noise,6,84,150006,0.01,0.02,0.0,128,6
679,low_noise_006,low_noise,6,85,150006,0.01,0.02,0.0,128,6
680,low_noise_006,low_noise,6,86,150006,0.01,0.02,0.0,128,6
681,low_noise_006,low_noise,6,87,150006,0.01,0.02,0.0,128,6
682,low_noise_006,low_noise,6,88,150006,0.01,0.02,0.0,128,6
683,low_noise_006,low_noise,6,89,150006,0.01,0.02,0.0,128,6
684,low_noise_006,low_noise,6,90,150006,0.01,0.02,0.0,128,6
685,low_noise_006,low_noise,6,91,150006,0.01,0.02,0.0,128,6
686,low_noise_006,low_noise,6,92,150006,0.01,0.02,0.0,128,6
687,low_noise_006,low_noise,6,93,150006,0.01,0.02,0.0,128,6
688,low_noise_006,low_noise,6,94,150006,0.01,0.02,0.0,128,6
689,low_noise_006,low_noise,6,95,150006,0.01,0.02,0.0,128,6
690,low_noise_006,low_noise,6,96,150006,0.01,0.02,0.0,128,6
691,low_noise_006,low_noise,6,97,150006,0.01,0.02,0.0,128,6
692,low_noise_006,low_noise,6,98,150006,0.01,0.02,0.0,128,6
693,low_noise_007,low_noise,7,0,150007,0.01,0.02,0.0,128,6
694,low_noise_007,low_noise,7,1,150007,0.01,0.02,0.0,128,6
695,low_noise_007,low_noise,7,2,150007,0.01,0.02,0.0,128,6
696,low_noise_007,low_noise,7,3,150007,0.01,0.02,0.0,128,6
697,low_noise_007,low_noise,7,4,150007,0.01,0.02,0.0,128,6
698,low_noise_007,low_noise,7,5,150007,0.01,0.02,0.0,128,6
699,low_noise_007,low_noise,7,6,150007,0.01,0.02,0.0,128,6
700,low_noise_007,low_noise,7,7,150007,0.01,0.02,0.0,128,6
701,low_noise_007,low_noise,7,8,150007,0.01,0.02,0.0,128,6
702,low_noise_007,low_noise,7,9,150007,0.01,0.02,0.0,128,6
703,low_noise_007,low_noise,7,10,150007,0.01,0.02,0.0,128,6
704,low_noise_007,low_noise,7,11,150007,0.01,0.02,0.0,128,6
705,low_noise_007,low_noise,7,12,150007,0.01,0.02,0.0,128,6
706,low_noise_007,low_noise,7,13,150007,0.01,0.02,0.0,128,6
707,low_noise_007,low_noise,7,14,150007,0.01,0.02,0.0,128,6
708,low_noise_007,low_noise,7,15,150007,0.01,0.02,0.0,128,6
709,low_noise_007,low_noise,7,16,150007,0.01,0.02,0.0,128,6
710,low_noise_007,low_noise,7,17,150007,0.01,0.02,0.0,128,6
711,low_noise_007,low_noise,7,18,150007,0.01,0.02,0.0,128,6
712,low_noise_007,low_noise,7,19,150007,0.01,0.02,0.0,128,6
713,low_noise_007,low_noise,7,20,150007,0.01,0.02,0.0,128,6
714,low_noise_007,low_noise,7,21,150007,0.01,0.02,0.0,128,6
715,low_noise_007,low_noise,7,22,150007,0.01,0.02,0.0,128,6
716,low_noise_007,low_noise,7,23,150007,0.01,0.02,0.0,128,6
717,low_noise_007,low_noise,7,24,150007,0.01,0.02,0.0,128,6
718,low_noise_007,low_noise,7,25,150007,0.01,0.02,0.0,128,6
719,low_noise_007,low_noise,7,26,150007,0.01,0.02,0.0,128,6
720,low_noise_007,low_noise,7,27,150007,0.01,0.02,0.0,128,6
721,low_noise_007,low_noise,7,28,150007,0.01,0.02,0.0,128,6
722,low_noise_007,low_noise,7,29,150007,0.01,0.02,0.0,128,6
723,low_noise_007,low_noise,7,30,150007,0.01,0.02,0.0,128,6
724,low_noise_007,low_noise,7,31,150007,0.01,0.02,0.0,128,6
725,low_noise_007,low_noise,7,32,150007,0.01,0.02,0.0,128,6
726,low_noise_007,low_noise,7,33,150007,0.01,0.02,0.0,128,6
727,low_noise_007,low_noise,7,34,150007,0.01,0.02,0.0,128,6
728,low_noise_007,low_noise,7,35,150007,0.01,0.02,0.0,128,6
729,low_noise_007,low_noise,7,36,150007,0.01,0.02,0.0,128,6
730,low_noise_007,low_noise,7,37,150007,0.01,0.02,0.0,128,6
731,low_noise_007,low_noise,7,38,150007,0.01,0.02,0.0,128,6
732,low_noise_007,low_noise,7,39,150007,0.01,0.02,0.0,128,6
733,low_noise_007,low_noise,7,40,150007,0.01,0.02,0.0,128,6
734,low_noise_007,low_noise,7,41,150007,0.01,0.02,0.0,128,6
735,low_noise_007,low_noise,7,42,150007,0.01,0.02,0.0,128,6
736,low_noise_007,low_noise,7,43,150007,0.01,0.02,0.0,128,6
737,low_noise_007,low_noise,7,44,150007,0.01,0.02,0.0,128,6
738,low_noise_007,low_noise,7,45,150007,0.01,0.02,0.0,128,6
739,low_noise_007,low_noise,7,46,150007,0.01,0.02,0.0,128,6
740,low_noise_007,low_noise,7,47,150007,0.01,0.02,0.0,128,6
741,low_noise_007,low_noise,7,48,150007,0.01,0.02,0.0,128,6
742,low_noise_007,low_noise,7,49,150007,0.01,0.02,0.0,128,6
743,low_noise_007,low_noise,7,50,150007,0.01,0.02,0.0,128,6
744,low_noise_007,low_noise,7,51,150007,0.01,0.02,0.0,128,6
745,low_noise_007,low_noise,7,52,150007,0.01,0.02,0.0,128,6
746,low_noise_007,low_noise,7,53,150007,0.01,0.02,0.0,128,6
747,low_noise_007,low_noise,7,54,150007,0.01,0.02,0.0,128,6
748,low_noise_007,low_noise,7,55,150007,0.01,0.02,0.0,128,6
749,low_noise_007,low_noise,7,56,150007,0.01,0.02,0.0,128,6
